Date,AAPL,MSFT,META,AMZN,TSLA,JPM,XOM,NKE,JNJ,^GSPC
2021-07-28,141.44970703125,275.9076843261719,370.69061279296875,181.51600646972656,215.66000366210938,135.15225219726562,49.09684753417969,154.7061004638672,151.25074768066406,4400.64013671875
2021-07-29,142.09365844726562,276.1775207519531,355.8343505859375,179.99600219726562,225.78334045410156,136.31039428710938,49.695587158203125,156.13662719726562,151.25074768066406,4419.14990234375
2021-07-30,142.30828857421875,274.6448059082031,353.8283996582031,166.37950134277344,229.06666564941406,135.2235107421875,48.548709869384766,156.62283325195312,151.26829528808594,4395.259765625
2021-08-02,141.97659301757812,274.5580749511719,349.5085754394531,166.57400512695312,236.55667114257812,134.68002319335938,48.55714416503906,157.7822723388672,151.32981872558594,4387.16015625
2021-08-03,143.77175903320312,276.7752380371094,348.8035583496094,168.31199645996094,236.5800018310547,136.21240234375,49.079978942871094,160.10108947753906,153.19212341308594,4423.14990234375
2021-08-04,143.3717498779297,276.1871337890625,356.4302062988281,167.73599243164062,236.97332763671875,134.74241638183594,47.9330940246582,160.7368927001953,152.28732299804688,4402.66015625
2021-08-05,143.47914123535156,279.0887145996094,360.4521179199219,168.79949951171875,238.2100067138672,136.44406127929688,48.2366828918457,162.55081176757812,152.57720947265625,4429.10009765625
2021-08-06,142.7950897216797,279.0309143066406,360.9883117675781,167.2469940185547,233.03334045410156,140.31959533691406,48.79326629638672,161.56906127929688,152.0677032470703,4436.52001953125
2021-08-09,142.74624633789062,277.941650390625,359.1015625,167.093505859375,237.9199981689453,140.1680908203125,48.2366828918457,160.60598754882812,152.5947723388672,4432.35009765625
2021-08-10,142.26747131347656,276.11968994140625,358.62493896484375,166.03399658203125,236.663330078125,141.8875732421875,49.063114166259766,161.073486328125,152.6474609375,4436.75
2021-08-11,142.52149963378906,276.6114196777344,357.46295166015625,164.60549926757812,235.94000244140625,143.58029174804688,49.20647048950195,160.1384735107422,152.67381286621094,4442.41015625
2021-08-12,145.48214721679688,279.3683776855469,360.1343078613281,165.1750030517578,240.75,144.1416015625,49.09518814086914,159.5494384765625,153.9036407470703,4460.830078125
2021-08-13,145.68734741210938,282.2987060546875,360.6606750488281,164.69850158691406,239.05667114257812,142.5290069580078,48.59867858886719,160.53121948242188,154.8260498046875,4468.0
2021-08-16,147.66111755371094,283.9856872558594,364.0172119140625,164.94949340820312,228.72332763671875,141.59353637695312,47.888145446777344,161.1576385498047,156.2227325439453,4479.7099609375
2021-08-17,146.75241088867188,282.52044677734375,355.9634704589844,162.09800720214844,221.90333557128906,139.88302612304688,47.56283950805664,159.56813049316406,157.6546173095703,4448.080078125
2021-08-18,143.01007080078125,280.7916564941406,352.98431396484375,160.06100463867188,229.663330078125,138.6090087890625,46.56124496459961,157.83837890625,155.6517791748047,4400.27001953125
2021-08-19,143.34230041503906,286.62518310546875,352.65655517578125,159.3874969482422,224.49000549316406,137.45082092285156,45.14017105102539,154.82765197753906,156.86398315429688,4405.7998046875
2021-08-20,144.7981719970703,293.9557189941406,356.8770751953125,159.99749755859375,226.75332641601562,137.8428192138672,45.148746490478516,156.88465881347656,157.6282958984375,4441.669921875
2021-08-23,146.2834014892578,294.23583984375,360.8294982910156,163.2935028076172,235.43333435058594,139.60679626464844,47.00638961791992,158.68922424316406,156.94784545898438,4479.52978515625
2021-08-24,146.19544982910156,292.2752685546875,362.9745178222656,165.28900146484375,236.163330078125,140.47097778320312,47.39162063598633,158.9323272705078,154.98609924316406,4486.22998046875
2021-08-25,144.96426391601562,291.6860656738281,365.8345642089844,164.95899963378906,237.06666564941406,143.36647033691406,47.47722244262695,158.8013916015625,153.96104431152344,4496.18994140625
2021-08-26,144.1630401611328,288.8659362792969,361.8523254394531,165.8000030517578,233.72000122070312,144.10595703125,46.83517837524414,156.07122802734375,153.13922119140625,4470.0
2021-08-27,145.19883728027344,289.47442626953125,370.0451354980469,167.48150634765625,237.30667114257812,145.26416015625,47.74261474609375,156.9468536376953,152.812255859375,4509.3701171875
2021-08-30,149.61532592773438,293.2120361328125,378.0194396972656,171.07850646972656,243.6366729736328,142.93881225585938,47.22041320800781,157.36830139160156,153.4573516845703,4528.7900390625
2021-08-31,148.35488891601562,291.5605163574219,376.748291015625,173.5395050048828,245.24000549316406,142.5022735595703,46.67253112792969,154.28709411621094,152.98899841308594,4522.68017578125
2021-09-01,149.01930236816406,291.5122985839844,379.3997497558594,173.9499969482422,244.69667053222656,142.29742431640625,46.03049087524414,154.11851501464844,153.52804565429688,4524.08984375
2021-09-02,150.13319396972656,290.85546875,372.6767578125,173.156005859375,244.1300048828125,142.95663452148438,47.15192794799805,153.28497314453125,154.57962036132812,4536.9501953125
2021-09-03,150.7683563232422,290.8458251953125,373.64990234375,173.90249633789062,244.52333068847656,142.0924530029297,46.97215270996094,152.92909240722656,154.67677307128906,4535.43017578125
2021-09-07,153.1036376953125,289.91864013671875,379.52886962890625,175.46449279785156,250.97332763671875,141.8430633544922,46.69821548461914,152.32029724121094,152.273193359375,4520.02978515625
2021-09-08,151.55979919433594,289.94757080078125,374.9508361816406,176.27499389648438,251.2899932861328,141.21047973632812,46.27018356323242,150.51275634765625,151.90206909179688,4514.06982421875
2021-09-09,150.54360961914062,287.08880615234375,375.37786865234375,174.20799255371094,251.6199951171875,141.8251953125,46.3044319152832,152.97589111328125,148.51766967773438,4493.27978515625
2021-09-10,145.5603485107422,285.6014404296875,376.06304931640625,173.45750427246094,245.42333984375,140.19482421875,46.21025466918945,153.2100067138672,147.54562377929688,4458.580078125
2021-09-13,146.12704467773438,286.837646484375,373.898193359375,172.85850524902344,247.6666717529297,142.42214965820312,47.400184631347656,149.39834594726562,146.51173400878906,4468.72998046875
2021-09-14,144.72979736328125,289.54193115234375,373.9180603027344,172.5,248.163330078125,139.9364776611328,46.723899841308594,148.6864776611328,145.62806701660156,4443.0498046875
